ID,SMILES,InChIKey,#acid,#amide,#amidine,#amine,#in34,#in56,#metab,#NandO,#noncon,#nonHatm,#ringatoms,#rotor,#rtvFG,#stars,%Vbur_C_SF_2.0Å_Boltz,%Vbur_C_SF_2.5Å_Boltz,%Vbur_C_SF_3.0Å_Boltz,%Vbur_C_SF_3.5Å_Boltz,%Vbur_C_SF_4.0Å_Boltz,%Vbur_S_2.0Å_Boltz,%Vbur_S_2.5Å_Boltz,%Vbur_S_3.0Å_Boltz,%Vbur_S_3.5Å_Boltz,%Vbur_S_4.0Å_Boltz,accptHB,angle_C_SF_S_F(°)_Boltz,ChelpG_charge_C_SF_Boltz,ChelpG_charge_F_Boltz,ChelpG_charge_S_Boltz,CIQPlogS,CNS,dip^2/V,dipole,dipole(Debye)_Boltz,distance_C_SF_F(Å)_Boltz,distance_C_SF_S(Å)_Boltz,distance_S_F(Å)_Boltz,donorHB,EA(eV),FISA,FOSA,glob,Hirsh_atom_dipole_C_SF_Boltz,Hirsh_atom_dipole_F_Boltz,Hirsh_atom_dipole_S_Boltz,Hirsh_charge_C_SF_Boltz,Hirsh_charge_F_Boltz,Hirsh_charge_S_Boltz,Hirsh_CM5_charge_C_SF_Boltz,Hirsh_CM5_charge_F_Boltz,Hirsh_CM5_charge_S_Boltz,HOMO_Boltz,HumanOralAbsorption,IP(eV),Jm,LUMO_Boltz,mol MW,NBO_charge_C_SF_Boltz,NBO_charge_F_Boltz,NBO_O_avg_Boltz,NBO_charge_S_Boltz,NMR_shift_C_SF_Boltz,NMR_shift_F_Boltz,PercentHumanOralAbsorption,PISA,polar_aniso(Debye)_Boltz,polar_iso(Debye)_Boltz,PSA,pyramidalization_Agranat-Radhakrishnan_S_Boltz,pyramidalization_Gavrish_S(°)_Boltz,QPlogBB,QPlogHERG,QPlogKhsa,QPlogKp,QPlogPC16,QPlogPo/w,QPlogPoct,QPlogPw,QPlogS,QPPCaco,QPPMDCK,QPpolrz,RuleOfFive,RuleOfThree,SAamideO,SAfluorine,SASA,SASA_sphericity_Boltz,SASA_surface_area(Å²)_Boltz,SASA_volume(Å³)_Boltz,Sterimol_B1_S_C_SF(Å)_morfeus_Boltz,Sterimol_B1_S_F(Å)_morfeus_Boltz,Sterimol_B5_S_C_SF(Å)_morfeus_Boltz,Sterimol_B5_S_F(Å)_morfeus_Boltz,Sterimol_L_S_C_SF(Å)_morfeus_Boltz,Sterimol_L_S_F(Å)_morfeus_Boltz,volume,volume(Bohr_radius³/mol)_Boltz,WPSA,η_Boltz,μ_Boltz,ω_Boltz
23,O=[N+]([O-])c1cccc(S(=O)(=O)F)c1,CWFLJNDQTKMBAM-UHFFFAOYSA-N,0,0,0,0,0,6,1,5,0,13,6,2,1,2,97.06708466,89.52337653,79.70332977,68.28031818,56.105106,98.25832888,89.2800167,73.46450299,55.19678268,42.1612171,5,98.129,-0.0533365,-0.205516,0.9233645,-1.47,-1,0.106955,7.905,4.6648,2.572905,1.77819,1.62501,0,2.418,186.142,0,0.8996531,0.054798309,0.146583818,0.621406383,-0.015794,-0.131947,0.542422,-0.007184,-0.1383015,0.615865,-0.37581,2,11.623,2.714,-0.08736,205.16,-0.35723,-0.49075,-0.8804725,2.3957,23.34330001,57.25255001,65.337,139.418,72.7409,95.40535,86.033,0.678097819,4.953473569,-0.967,-3.821,-1.108,-4.267,5.574,-0.262,9.929,7.339,-0.611,170.104,137.234,17.276,0,0,0,49.252,375.692,0.890687636,342.6888601,501.4318653,1.99290369,2.077197897,5.010881466,7.744463686,7.719187239,3.495010327,584.269,1204.156953,50.131,0.28845,-0.231585,0.09297
24,Cc1cc(C(Nc2ccc(S(F)(=O)=O)cc2)=O)c(NS(=O)(c3ccc(Cl)cc3)=O)cc1,NNQPTQKADKGSFB-UHFFFAOYSA-N,0,0,0,0,0,18,1,7,0,31,18,6,1,1,97.02224423,89.50288724,81.02323291,71.3363822,60.15004016,98.34877821,89.4424917,73.58883787,55.2992717,42.65821596,10,99.00098577,-0.139032994,-0.229233054,0.948295918,-6.071,-2,0.1209969,12.6,8.892599291,2.58301085,1.765228433,1.629653187,1,1.375,206.896,88.866,0.7892189,0.059163407,0.1572266,0.613014937,-0.034002948,-0.14147936,0.534542105,-0.025472979,-0.147717306,0.606957806,-0.310789715,3,9.609,0,-0.063053296,482.928,-0.394382326,-0.497053483,-0.890210186,2.397020533,31.69472939,57.51686031,79.034,322.249,188.6513674,283.4839401,126.582,0.693655919,5.089860704,-1.727,-6.479,-0.097,-3.621,14.68,2.679,24.57,15.118,-5.389,108.119,194.009,45.581,0,0,0,43.338,734.424,0.822738634,614.6879157,1069.420603,2.686155876,2.092529655,6.733798598,12.75095685,13.39928069,3.500239807,1312.106,3299.715167,116.413,0.247736419,-0.186921505,0.070515895
25,N#Cc1ccc(S(=O)(=O)F)cc1,YKZXWWMBQGHLNP-UHFFFAOYSA-N,0,0,0,0,0,6,0,3,0,12,6,2,1,3,97.08483988,89.50546946,79.72288439,68.05464965,55.02257774,98.32128099,89.34268785,73.52130513,55.23842247,42.1734374,5.5,98.159,-0.105272,-0.208092,0.924583,-1.814,-1,0.0125195,2.675,0.8082,2.57353,1.77769,1.62562,0,1.915,157.413,0,0.8969824,0.055625459,0.147710287,0.620542923,-0.01272,-0.132924,0.54184,-0.004581,-0.139279,0.615048,-0.3642,2,11.086,2.241,-0.08014,185.173,-0.34079,-0.49145,-0.882275,2.39354,21.5033,56.9194,69.625,163.705,87.8519,98.1342,65.428,0.680536387,4.973741613,-0.738,-3.98,-1.28,-3.652,5.376,-0.362,8.696,7.79,-1.265,318.533,270.313,16.991,0,0,0,49.232,371.237,0.887733531,337.767153,488.229334,1.992840277,2.079525082,3.261599618,8.622018503,9.088118681,3.495621135,571.353,1399.156,50.118,0.28406,-0.22217,0.08688
26,O=[N+]([O-])c1ccccc1S(=O)(=O)F,HSQIQAVSSNKMBM-UHFFFAOYSA-N,0,0,0,0,0,6,1,5,0,13,6,2,1,2,96.75229153,89.63867758,81.22372394,71.98370809,60.94551212,98.56156874,90.50210658,76.11128093,58.76539436,46.21241426,5,99.84091236,-0.132362139,-0.177725149,0.899826012,-1.47,-1,0.1799243,10.135,7.200690463,2.612468308,1.797024928,1.614075998,0,2.515,161.197,0,0.9218781,0.053231627,0.130132148,0.62361009,-0.014479124,-0.117455431,0.538479085,0.000880662,-0.123389482,0.616328949,-0.36862061,2,11.596,19.564,-0.083188123,205.16,-0.337843797,-0.476505949,-0.879131771,2.402725633,29.52274532,59.12760688,69.979,160.388,63.44672471,94.73149277,82.002,0.679019317,4.939575832,-0.725,-3.561,-1.147,-3.733,5.688,-0.192,10.714,7.273,-0.287,293.273,216.11,16.943,0,0,0,38.588,361.041,0.907391851,330.9399209,489.3164715,2.154076377,2.080478806,4.966024399,6.612413518,7.162212184,3.484079381,570.949,1392.265333,39.456,0.285432487,-0.225904367,0.089400965
27,CC(O)=Nc1ccc(S(=O)(=O)F)cc1,HRQHLUBMODFETM-UHFFFAOYSA-N,1,0,0,0,0,6,0,4,0,14,6,3,1,1,97.00090791,89.48049996,79.6483786,68.12699387,55.56150311,98.35571844,89.44742635,73.6687487,55.35296547,42.23706607,5,99.01707182,-0.156424605,-0.228152434,0.973250218,-2.085,-1,0.0967198,8.087,6.563206929,2.583571167,1.763109682,1.632240051,1,1.417,145.588,95.032,0.8731066,0.058394689,0.162393824,0.610841609,-0.036118913,-0.146066482,0.533048692,-0.0274839,-0.152259811,0.605227647,-0.311167681,3,9.983,0.518,-0.037618436,217.215,-0.397749545,-0.500300075,-0.892380757,2.396169866,32.57505774,57.5807107,70.605,135.838,99.9406541,121.5882707,80.19,0.698828251,5.137232215,-0.767,-2.426,-0.721,-3.436,6.252,1.285,12,8.406,-1.979,104.445,103.206,20.279,0,0,0,49.384,426.729,0.864694826,386.4172535,574.3185539,1.989700007,2.0970082,4.203200088,9.567742536,9.938633411,3.502241394,676.209,1728.059288,50.271,0.273549245,-0.174393059,0.055588925
28,O=S(C1=CC=C(C=CC=C2)C2=C1)(F)=O,LGWYRYDAHZTSKX-UHFFFAOYSA-N,0,0,0,0,0,10,0,2,0,14,10,1,1,1,97.0428719,89.49081912,79.69681168,68.21072493,55.85469555,98.34710744,89.43710119,73.659118,55.39508013,42.24559307,4,98.64,-0.05624,-0.223406,0.950987,-2.281,0,0.1041416,8.193,6.1768,2.58,1.77024,1.62968,0,1.602,85.412,0,0.8955522,0.060395018,0.156973656,0.613966156,-0.0268,-0.141125,0.535748,-0.018336,-0.147405,0.608228,-0.30023,3,9.368,28.254,-0.05594,210.223,-0.3673,-0.49732,-0.890175,2.3944,28.915,58.2219,90.624,267.116,121.421,130.155,39.595,0.69403614,5.090401678,-0.083,-4.496,-0.624,-2.057,6.371,1.137,10.583,6.824,-1.907,1534.405,1483.76,21.547,0,0,0,49.504,402.918,0.882760699,368.0283706,550.6304779,1.991185163,2.092555951,4.488754109,8.850693872,9.258764825,3.499678873,644.486,1508.388,50.39,0.24429,-0.178085,0.06491
29,FS(C1=CC=C(C2=CC=CC=C2)C=C1)(=O)=O,PNFCPDDYELHQKF-UHFFFAOYSA-N,0,0,0,0,0,12,0,2,0,16,12,2,1,1,97.02027376,89.4794244,79.60835072,67.96554696,54.99076718,98.33096591,89.41593958,73.60231675,55.29840663,42.19438582,4,98.779,-0.108214,-0.222045,0.949382,-2.954,0,0.0946959,8.376,6.3852,2.58147,1.76849,1.62991,0,1.429,85.497,0,0.8714621,0.056936663,0.157633872,0.613948402,-0.027324,-0.141773,0.535681,-0.018939,-0.148019,0.608196,-0.3073,3,9.824,9.272,-0.05221,236.26,-0.37372,-0.49746,-0.89029,2.39492,26.8945,57.8482,100,318.736,147.115,154.492,39.629,0.694048296,5.092197351,-0.185,-5.132,-0.386,-1.78,7.561,2.3,11.753,7.078,-2.626,1531.551,1475.867,25.254,0,0,0,49.241,454.36,0.856907182,415.4587428,631.635224,2.19324284,2.093262049,3.303036601,10.95200592,11.45506061,3.499911025,740.841,1595.712,50.126,0.25509,-0.179755,0.06333
30,CC(C)C1=CC(C(C)C)=C(C(=C1)C(C)C)S(F)(=O)=O,RTYWQCWRMCSZMD-UHFFFAOYSA-N,0,0,0,0,0,6,5,2,0,19,6,4,1,0,96.5956306,90.32237586,84.60564476,79.44817088,72.53536868,98.8219893,91.95849034,79.58197969,64.44508946,53.43421691,4,98.4945518,-0.30385015,-0.211798855,0.911725091,-3.659,0,0.0507632,6.951,5.305763065,2.603901973,1.794039179,1.640776172,0,1.252,47.366,437.327,0.8751199,0.058317051,0.152409797,0.617671672,-0.031875241,-0.13337383,0.542707605,-0.02016664,-0.142892573,0.611341993,-0.313560047,3,9.993,0.661,-0.026288806,286.404,-0.365248034,-0.507700415,-0.895717803,2.381988112,29.79094211,52.54162175,100,24.559,73.17573759,187.4986475,30.639,0.738826032,5.463866194,-0.027,-3.67,0.141,-1.922,7.48,3.354,11.873,4.562,-3.715,3521.503,2658.857,29.601,0,0,0,25.447,534.698,0.844157768,501.3035959,818.5788772,3.2405537,2.138668602,5.788143207,8.99012116,9.303946793,4.671098047,951.736,2578.550193,25.447,0.28727124,-0.169924427,0.050262171
31,O=S(C1=CC=C(C(C)(C)C)C=C1)(F)=O,YMGHXAOUCWPSDV-UHFFFAOYSA-N,0,0,0,0,0,6,0,2,0,14,6,2,1,2,97.04610296,89.47996847,79.61921229,67.90964045,55.14270646,98.34603316,89.40184211,73.58648721,55.28617848,42.19335084,4,98.811,-0.100464,-0.215002667,0.909779,-2.17,0,0.0893986,8.021,6.402666659,2.581966666,1.76792,1.63033,0,1.152,91.327,195.832,0.8890537,0.058952899,0.158861583,0.613463484,-0.029585667,-0.142830333,0.535202,-0.021213,-0.149066,0.607677,-0.33522,3,10.543,2.666,-0.03515,216.27,-0.37797,-0.49825,-0.891285,2.395593334,28.25340002,57.99690002,92.922,105.194,76.87856666,128.769,40.914,0.695405719,5.103617229,-0.218,-3.829,-0.448,-2.64,6.041,1.701,10.366,5.621,-2.246,1348.479,1197.695,22.366,0,0,0,43.556,436.831,0.874532795,396.7774455,607.7968178,2.804477875,2.09419708,3.361164671,8.943415305,9.320913027,3.500332758,719.639,1744.015252,44.478,0.30007,-0.185185,0.05714
32,CC(=O)C1=CC=C(C=C1)S(F)(=O)=O,GCMYDSDIXNHNKU-UHFFFAOYSA-N,0,0,0,0,0,6,0,3,0,13,6,2,1,3,97.03835245,89.50221611,79.69811721,68.00514978,54.97222509,98.33161124,89.37622203,73.56562895,55.27080241,42.19120455,6,98.311,-0.065207199,-0.2106828,0.9182118,-0.944,0,0.0608397,6.187,4.456,2.57622,1.77559,1.62751,0,1.831,136.673,83.362,0.8938558,0.056566715,0.152135068,0.618003617,-0.016093,-0.1368158,0.5394498,-0.007913,-0.1431296,0.612411,-0.35416,2,10.846,25.67,-0.073315999,202.2,-0.34357,-0.49423,-0.885841,2.39289,20.97570002,57.58888008,74.519,126.929,82.9139,107.702,68.255,0.686685304,5.025785362,-0.574,-3.855,-1.246,-3.399,5.567,-0.128,10.149,7.954,-0.497,500.994,441.962,18.952,0,0,0,49.403,397.252,0.881894151,361.3761803,534.9802421,1.991726731,2.085663911,3.26940389,8.995211253,9.406388577,3.49751022,629.148,1445.895735,50.289,0.280844001,-0.213738,0.081335999
33,FS(=O)(=O)C1=CC=CC2=CC=CC=C12,MYKMYBMCWFRCHA-UHFFFAOYSA-N,0,0,0,0,0,10,0,2,0,14,10,1,1,1,96.77943936,89.56228492,81.05682865,71.347043,60.2323452,98.38802437,90.17165557,75.64076806,58.01251699,45.15676056,4,98.59919713,-0.248271392,-0.235699056,1.010557013,-2.281,0,0.0965337,7.82,5.533017928,2.586305178,1.777245991,1.631900796,0,1.694,83.713,0,0.9051248,0.060617563,0.153213981,0.615455478,-0.024661919,-0.136569083,0.53769892,-0.014040981,-0.143781981,0.609164426,-0.300382092,3,9.521,47.703,-0.058304273,210.223,-0.337023528,-0.499172342,-0.890065408,2.388398868,29.15809799,66.94761598,90.71,266.863,104.4129989,126.7923991,39.023,0.705380965,5.173625963,-0.071,-4.34,-0.656,-2.026,6.37,1.102,10.301,6.787,-1.762,1592.403,1416.337,21.104,0,0,0,42.649,394.099,0.89550502,358.0343881,539.8373439,2.147936936,2.105031902,5.732171605,7.496364763,7.33067144,3.50189753,633.466,1652.088798,43.523,0.242077819,-0.179343182,0.066433124
34,COC1=C(N)C=C(C=C1)S(F)(=O)=O,SESLQGPHIQXYGF-UHFFFAOYSA-N,0,0,0,0,0,6,3,4,0,13,6,3,1,0,97.05901343,89.50546946,79.70332986,68.10706299,55.59012476,98.40198864,89.49081912,73.76061532,55.43235184,42.30960214,5.75,99.125,-0.129036,-0.240157,0.988355,-1.656,-1,0.1359828,9.193,7.6586,2.58637,1.76324,1.63309,1.5,1.138,147.586,95.058,0.8925622,0.063654927,0.164201042,0.610382995,-0.038671,-0.147624,0.532808,-0.029754,-0.153808,0.604757,-0.27679,3,8.655,1.323,-0.01991,205.204,-0.37175,-0.50141,-0.894945,2.39584,34.2486,57.9246,74.474,101.538,81.3009,109.42,73.166,0.703806376,5.179481092,-0.729,-3.755,-0.746,-3.594,5.711,0.181,12.784,9.58,-1.597,394.766,342.088,17.76,0,0,0,49.515,394.583,0.879364389,362.8167206,535.8682986,1.989201178,2.102515468,4.395721201,8.776718859,9.219629991,3.50308822,621.466,1593.886,50.401,0.25688,-0.14835,0.04284
35,NC1=C(Cl)C=C(C(Cl)=C1)S(F)(=O)=O,ROQLZHMPKLDLQN-UHFFFAOYSA-N,0,0,0,0,0,6,1,3,0,13,6,2,1,0,96.83786481,89.57409603,81.04918273,71.49011239,60.45249285,98.4464987,90.16125524,75.30675301,57.78932552,45.20803378,5,99.12174542,-0.168139839,-0.215730392,0.963816449,-2.603,-1,0.1519994,9.666,7.554761663,2.585440867,1.76846527,1.62638509,1.5,1.152,139.182,0,0.9032184,0.060786626,0.152620695,0.608110025,-0.050587194,-0.137033787,0.52877538,-0.038637437,-0.143463119,0.602368338,-0.301631587,3,9.297,0.299,-0.031749281,244.068,-0.438771855,-0.493311707,-0.886001421,2.403287305,41.36147394,68.1321339,80.171,82.327,92.88811804,113.3770329,66.23,0.697760313,5.105992229,-0.288,-3.491,-0.611,-3.603,6.44,0.91,13.22,8.896,-2.287,474.285,1783.378,17.948,0,0,0,43.041,387.09,0.890702606,360.0513162,540.031949,2.321908153,2.097125429,4.644805027,7.582443792,8.016442945,3.502378332,614.695,1684.517576,165.582,0.269882306,-0.166690434,0.051478383
36,O=C(Nc1ccc(S(=O)(=O)F)cc1)c1c[nH]nc1NS(=O)(=O)c1ccc(Cl)cc1,UFCLXBCACCNBMD-UHFFFAOYSA-N,0,0,0,0,0,17,0,9,0,29,17,6,1,2,98.01517561,93.65347389,87.42512639,78.61827954,67.5845154,98.66314764,91.10834657,77.44818184,61.26229163,49.68491548,10.5,99.26987435,-0.146296665,-0.228812195,0.936569199,-5.322,-2,0.1822366,14.849,7.657947444,2.587671326,1.760375959,1.634178262,1,1.407,262.108,0,0.7828594,0.060440877,0.160107088,0.609798363,-0.038526815,-0.144210009,0.529707127,-0.029937497,-0.15081279,0.601418621,-0.307479667,2,9.724,0,-0.048437517,458.866,-0.402717811,-0.501825371,-0.893230878,2.400041914,32.71434426,56.6223651,62.55,316.804,179.8315584,244.051664,156.276,0.699946501,5.147512691,-2.349,-6.556,-0.468,-4.658,14.029,1.464,24.469,15.871,-4.664,32.384,56.952,41.443,0,0,0,49.201,701.461,0.863095768,542.2824645,952.130164,2.367213517,2.097759254,6.740106175,12.02908144,12.69377466,4.214518965,1209.994,3340.260683,122.548,0.25904215,-0.177958592,0.061137168
37,O=C(Nc1ccc(S(=O)(=O)F)cc1)C1CCCC1NS(=O)(=O)c1ccc(Cl)cc1,AJMORPDPZPTDPB-UHFFFAOYSA-N,0,0,0,0,0,17,1,7,5,29,17,6,1,1,98.32348065,94.28721644,88.08181013,79.28892109,68.26361287,99.00434563,92.38212275,79.05814618,62.53755814,50.64186474,10,99.27422045,-0.150641777,-0.253302565,1.004950233,-5.244,-2,0.1580572,14.087,7.297208899,2.586563673,1.762185966,1.63060649,1,1.403,186.634,142.414,0.7942654,0.059431834,0.159442368,0.609702394,-0.037622582,-0.143441886,0.527876032,-0.029084495,-0.149702271,0.599574929,-0.309366178,3,9.789,0.002,-0.041498019,460.922,-0.396416022,-0.498674698,-0.894589342,2.401207689,31.78800203,59.88650459,80.956,256.65,164.1287244,251.3658135,121.883,0.698935606,5.135575402,-1.469,-6.085,-0.24,-3.479,13.482,2.42,23.896,14.474,-4.977,168.287,339.73,42.689,0,0,0,49.487,708.613,0.856283992,564.0926649,998.205924,2.499227579,2.097292966,6.660907576,12.13311897,12.83135731,3.500609577,1255.495,2989.142521,122.915,0.267868159,-0.175432099,0.057449494
38,COC(=O)\C=C\C1=CC=C(C=C1)S(F)(=O)=O,NGXZAJJEHBLQJC-QPJJXVBHSA-N,0,0,0,0,0,6,0,4,0,16,6,4,2,2,97.02365298,89.48760094,79.66860184,67.98387466,54.97114444,98.33306162,89.38382568,73.59816692,55.28779132,42.20288842,6,98.56218127,-0.124961549,-0.21734819,0.944773445,-1.836,-2,0.0524294,6.397,4.962440801,2.578527485,1.771384094,1.628515672,0,1.814,153.239,125.544,0.8396167,0.055762005,0.154215721,0.616137828,-0.021195433,-0.138739219,0.53772791,-0.012885637,-0.145020628,0.610473059,-0.324359947,3,10.455,1.234,-0.079472809,244.237,-0.358988656,-0.495389532,-0.887452251,2.394012398,23.99656371,57.51730239,77.042,159.051,160.2856782,149.6290194,78.161,0.689607402,5.053015655,-1.003,-4.886,-0.891,-3.399,7.133,0.783,11.755,8.064,-1.897,348.924,299.53,24.033,0,0,0,49.561,488.281,0.836587384,434.6819029,652.0757974,1.991667653,2.088372685,3.83674338,12.11250571,12.48045955,3.498513506,780.51,1881.368024,50.446,0.244887137,-0.201916378,0.083242575
39,O=S(C1=CC=CC=C1Br)(F)=O,CVLBPNVZAWKPFN-UHFFFAOYSA-N,0,0,0,0,0,6,0,2,0,11,6,1,1,2,96.70834899,89.5915206,81.13649702,71.68919196,60.3377625,98.44518359,90.17072941,75.56374161,58.15752128,45.68040521,4,98.67220905,-0.036739638,-0.219546955,0.945441889,-2.654,1,0.1008335,7.443,5.533857435,2.587844021,1.78521574,1.623541968,0,1.492,83.458,0,0.9200467,0.054737741,0.147648345,0.611840907,-0.028522229,-0.131733423,0.532697964,-0.018606745,-0.138661522,0.60620713,-0.327621622,3,10.57,82.62,-0.046868038,239.059,-0.387158475,-0.490469283,-0.882356121,2.397059676,22.37445319,73.71340316,88.991,166.787,69.57889538,97.35872336,40.019,0.690733183,5.039381571,0.097,-3.621,-0.9,-2.374,5.338,0.801,8.999,6.025,-1.087,1601.28,2991.672,16.781,0,0,0,41.443,352.575,0.910546804,323.8825365,476.2208847,2.196229963,2.091802766,4.7560339,6.652886641,7.149806612,3.493542517,549.343,1362.697863,102.329,0.280753584,-0.18724483,0.062441044
40,O=S(=O)(F)c1ccc(I)cc1,ATWMMWPERDAQSC-UHFFFAOYSA-N,0,0,0,0,0,6,0,2,0,11,6,1,1,1,97.08806818,89.47291314,79.66142729,67.98360045,54.99348271,98.34065083,89.41268394,73.5743817,55.25880544,42.17072187,4,98.556,-0.063221,-0.221401,0.958345,-3.652,1,0.0524734,5.47,4.2013,2.5783,1.77183,1.62788,0,1.617,85.49,0,0.9020585,0.056513923,0.153265483,0.616748689,-0.023412,-0.137899,0.538301,-0.015113,-0.144191,0.611111,-0.32264,3,9.76,28.371,-0.05184,286.059,-0.36977,-0.49477,-0.88698,2.39574,25.4935,57.0634,90.402,149.113,102.109,110.869,39.634,0.688178538,5.040948121,0.132,-3.828,-0.839,-2.474,5.393,1.101,8.673,5.968,-1.53,1531.799,4253.441,17.446,0,0,0,49.229,368.632,0.889561206,344.989307,505.5289333,1.991859297,2.087182361,3.264306723,8.560217877,9.027941176,3.497879709,570.155,1614.429,134.029,0.2708,-0.18724,0.06473
41,Cc1cc(S(=O)(=O)F)ccc1Br,MFTYFZJCYYEADZ-UHFFFAOYSA-N,0,0,0,0,0,6,1,2,0,12,6,1,1,0,97.08161157,89.49244693,79.67539482,68.15656448,55.86827323,98.36324897,89.39152233,73.6181466,55.32519568,42.21533424,4,98.616,-0.054453,-0.221085,0.965484,-2.952,1,0.0656508,6.355,4.3493,2.57944,1.77115,1.62859,0,1.526,85.87,80.417,0.8966078,0.058409825,0.154745367,0.616045421,-0.025722,-0.139203,0.537726,-0.017345,-0.145484,0.610389,-0.33025,3,10.482,8.111,-0.04843,253.086,-0.36342,-0.4957,-0.888135,2.3957,26.5288,57.1454,91.723,106.593,87.1964,112.222,39.604,0.690707896,5.062580178,0.079,-3.713,-0.709,-2.631,5.414,1.338,9.181,5.727,-1.864,1519.119,3410.503,18.838,0,0,0,49.225,390.111,0.887104911,357.3685015,530.7752886,1.991030591,2.089349422,4.517685182,8.206018353,8.670959836,3.498585566,615.09,1307.023,117.231,0.28182,-0.18934,0.0636
42,C#Cc1cccc(N=C(O)c2cccc(S(=O)(=O)F)c2)c1,UDMNNOSWBBGXOG-UHFFFAOYSA-N,0,0,0,0,0,12,0,4,0,21,12,6,1,1,97.00784242,89.50023467,79.70926963,68.32904419,56.32608096,98.27418039,89.3643901,73.57951117,55.31168471,42.2514269,5,98.50606329,-0.077436728,-0.219752908,0.947116994,-4.101,-1,0.0412748,6.09,5.415109583,2.579365387,1.773776384,1.628582571,1.5,1.334,137.267,36.063,0.8664654,0.055586135,0.15464725,0.616489694,-0.022947687,-0.139070521,0.537967616,-0.014523802,-0.145355624,0.610784588,-0.294812822,3,9.113,0.682,-0.055734235,303.307,-0.366155721,-0.495787826,-0.887470651,2.394216853,24.82796148,58.37449639,89.026,302.06,177.0773696,207.0626859,72.62,0.690191539,5.056921393,-0.908,-5.133,-0.132,-2.409,9.745,2.367,15.078,9.772,-3.239,494.536,404.057,28.833,0,0,0,43.454,519.681,0.803856997,518.966473,801.1546533,2.291345579,2.089510289,9.253754272,12.60958703,11.03376469,3.560382515,898.431,2170.396853,44.292,0.239078587,-0.175273528,0.064250461
43,O=S(=O)(F)c1cccc(S)c1,FKYROWSVKMUCSE-UHFFFAOYSA-N,0,0,0,0,0,6,1,2,0,11,6,2,2,0,97.0392928,89.52717937,79.74233782,68.24712526,55.95893379,98.30955019,89.43490919,73.63279596,55.33958321,42.24137932,4.5,98.49473002,-0.12930104,-0.214606323,0.92591831,-1.776,1,0.0722808,6.358,4.848217028,2.579618665,1.774798753,1.628141217,0.8,1.565,85.267,0,0.9068951,0.056993444,0.153880411,0.616994419,-0.021087054,-0.138376147,0.53870573,-0.012805843,-0.144674341,0.611419311,-0.302239703,3,9.924,14.431,-0.045088042,192.223,-0.343952376,-0.495191291,-0.888053665,2.394108338,23.95906814,58.4506557,90.167,147.864,76.76966779,99.42130788,39.624,0.690567967,5.059801659,0.068,-3.744,-0.713,-2.378,5.451,1.055,9.942,7.384,-1.746,1539.277,4004.639,16.354,0,0,0,49.549,361.964,0.895865421,333.3406088,485.2552694,1.991602132,2.089629992,4.670323127,7.304508345,7.207295116,3.498140534,559.224,1358.813574,128.833,0.257151662,-0.173663873,0.058643947
44,C[C@H]1CN(c2ccc(C(F)(F)F)cc2)C(=O)c2c(N=C(O)c3cccc(S(=O)(=O)F)c3)cnn21,BOTFYGLUHSFUMR-LBPRGKRZSA-N,0,0,0,0,0,21,0,8,2,34,21,5,1,1,97.95556597,94.16246065,89.29460887,82.71187085,74.71836833,99.24038903,93.18214088,81.35426962,66.97118867,56.76584904,9,99.27092251,-0.122519991,-0.226094257,0.969211615,-6.809,-2,0.036844,6.997,3.454893796,2.585228056,1.767302186,1.623343994,1,1.34,200.797,124.572,0.7864106,0.052817743,0.145721353,0.618471014,-0.024991762,-0.130994686,0.541041004,-0.016298116,-0.137442704,0.611386257,-0.284870044,1,9.478,0,-0.049745029,496.435,-0.375961,-0.490023928,-0.902883829,2.405666534,29.77376856,61.95455583,84.022,253.264,126.4753278,266.4401828,116.45,0.706266122,5.184780533,-1.498,-6.196,0.196,-3.848,13.03,3.354,23.228,13.881,-6.303,123.521,411.853,46.236,0,1,0,163.762,743.312,0.853484007,583.3637954,1044.764057,2.6213151,2.149667782,8.308139531,8.184924221,7.796398206,3.49325301,1328.872,3062.537403,164.679,0.235125015,-0.167307537,0.059528005
45,C[C@H]1CN(c2ccc(C(F)(F)F)cc2)C(=O)c2c(NC(=O)c3ccc(S(=O)(=O)F)cc3)cnn21,VPXZEKRYLPIMEZ-LBPRGKRZSA-N,0,0,0,0,0,21,0,8,2,34,21,3,1,2,97.42913793,93.47177506,87.93417249,79.8070617,69.85105371,99.15825468,92.92841651,80.84012186,65.63315112,54.55819433,9.5,99.23633517,-0.075323445,-0.231795442,0.965223706,-6.338,-2,0.0660737,9.463,7.126739406,2.586192661,1.7683723,1.624534527,0,1.76,176.992,126.624,0.7676391,0.055820515,0.146801081,0.617370134,-0.022827477,-0.131891536,0.540142082,-0.014531633,-0.138413102,0.610611048,-0.304947876,3,9.178,0,-0.061179076,496.435,-0.360879137,-0.491244921,-0.897040462,2.399428727,25.4881854,61.21919529,87.654,297.265,126.4110442,264.047178,120.985,0.700474541,5.137361019,-1.201,-6.709,-0.116,-3.446,13.246,3.284,23.377,13.557,-6.119,207.725,778.749,48.994,0,1,0,169.754,771.52,0.841797458,600.4566397,1068.576439,2.439000882,2.597910041,8.45790313,8.903478896,9.065145913,3.573933946,1355.216,3278.471761,170.639,0.2437688,-0.183063476,0.068738847
